,x,y
2141,33,21
2142,63,78
2143,50,60
2144,7,11
2145,50,90
2146,77,72
2147,63,78
2148,77,72
2149,7,11
2150,47,91
2151,72,77
2152,0,67
2153,7,11
2154,72,77
2155,94,63
2156,50,60
2157,63,78
2158,47,91
2159,34,11
2160,0,67
2161,34,11
2162,34,11
2163,7,11
2164,0,67
2165,60,46
2166,50,60
2167,34,11
2168,34,11
2169,71,59
2170,34,11
2171,60,46
2172,7,11
2173,0,67
2174,14,97
2175,40,41
2176,63,78
2177,16,87
2178,34,11
2179,63,78
2180,34,11
2181,40,41
2182,0,67
2183,0,67
2184,60,46
2185,0,67
2186,0,67
2187,50,60
2188,50,60
2189,72,77
2190,7,11
2191,34,11
2192,0,67
2193,71,59
2194,50,60
2195,34,11
2196,0,67
2197,34,11
2198,71,59
2199,63,78
2200,34,11
2201,34,11
2202,34,11
2203,72,77
2204,99,67
2205,71,59
2206,16,32
2207,50,60
2208,14,97
2209,63,78
2210,0,67
2211,71,59
2212,63,78
2213,50,90
2214,0,67
2215,50,90
2216,0,67
2217,34,11
2218,50,60
2219,34,11
2220,16,87
2221,50,90
2222,60,46
2223,50,60
2224,34,11
2225,50,60
2226,50,90
2227,16,32
2228,50,60
2229,0,67
2230,16,87
2231,16,32
2232,71,59
2233,50,60
2234,16,32
2235,50,60
2236,71,59
2237,33,21
2238,34,11
2239,14,97
2240,34,11
2241,34,11
2242,72,77
2243,50,90
2244,50,60
2245,16,32
2246,33,21
2247,34,11
2248,34,11
2249,16,32
2250,16,32
2251,7,11
2252,34,11
2253,7,11
2254,7,11
2255,34,11
2256,34,11
2257,7,11
2258,60,46
2259,77,72
2260,7,11
2261,60,46
2262,60,46
2263,5,58
2264,0,67
2265,50,60
2266,47,91
2267,0,67
2268,50,90
2269,16,32
2270,0,67
2271,50,60
2272,63,78
2273,71,59
2274,47,91
2275,7,11
2276,67,15
2277,34,11
2278,33,21
2279,60,46
2280,7,11
2281,50,90
2282,0,67
2283,34,11
2284,7,11
2285,63,78
2286,77,72
2287,50,60
2288,0,67
2289,0,67
2290,7,11
2291,34,11
2292,0,67
2293,72,77
2294,63,78
2295,7,11
2296,7,11
2297,34,11
2298,50,90
2299,77,72
2300,77,72
2301,7,11
2302,7,11
2303,0,67
2304,7,11
2305,7,11
2306,71,59
2307,34,11
2308,5,58
2309,50,90
2310,60,46
2311,34,11
2312,33,21
2313,63,78
2314,77,72
2315,50,90
2316,63,78
2317,7,11
2318,16,87
2319,34,11
2320,34,11
2321,71,59
2322,0,67
2323,60,46
2324,0,67
2325,50,60
2326,34,11
2327,16,87
2328,0,67
2329,7,11
2330,14,67
2331,63,78
2332,5,58
2333,50,60
2334,56,17
2335,34,11
2336,71,59
2337,77,72
2338,72,77
2339,0,67
2340,72,77
2341,0,67
2342,16,32
2343,34,11
2344,34,11
2345,63,78
2346,7,11
2347,34,11
2348,71,59
2349,5,58
2350,34,11
2351,50,60
2352,5,58
2353,72,77
2354,50,60
2355,71,59
2356,0,67
2357,0,67
2358,7,11
2359,71,59
2360,5,58
2361,77,72
2362,0,67
2363,0,67
2364,50,90
2365,34,11
2366,7,11
2367,0,67
2368,60,46
2369,60,46
2370,34,11
2371,34,11
2372,34,11
2373,7,11
2374,50,90
2375,34,11
2376,7,11
2377,7,11
2378,0,67
2379,7,11
2380,33,21
2381,71,59
2382,77,72
2383,71,59
2384,63,78
2385,7,11
2386,72,77
2387,16,32
2388,50,60
2389,14,97
2390,72,77
2391,72,77
2392,62,78
2393,33,21
2394,16,32
2395,77,72
2396,34,11
2397,34,11
2398,16,32
2399,50,60
2400,63,78
2401,50,60
2402,34,11
2403,50,60
2404,50,60
2405,47,91
2406,60,46
2407,7,11
2408,50,60
2409,7,11
2410,7,11
2411,71,59
2412,7,11
2413,72,77
2414,89,16
2415,63,78
2416,40,41
2417,7,11
2418,33,21
2419,4,91
2420,0,67
2421,71,59
2422,34,11
2423,0,67
2424,34,11
2425,0,67
2426,50,60
2427,33,21
2428,34,11
2429,94,63
2430,34,11
2431,0,67
2432,34,11
2433,34,11
2434,50,90
2435,34,11
2436,7,11
2437,34,11
2438,34,11
2439,63,78
2440,0,67
2441,50,60
2442,0,67
2443,63,78
2444,0,67
2445,50,90
2446,0,67
2447,0,67
2448,50,90
2449,34,11
2450,50,90
2451,0,67
2452,47,91
2453,34,11
2454,50,90
2455,7,11
2456,5,58
2457,34,11
2458,72,77
2459,34,11
2460,50,90
2461,63,78
2462,60,46
2463,63,78
2464,34,11
2465,71,59
2466,71,59
2467,0,67
2468,16,32
2469,7,11
2470,16,32
2471,7,11
2472,34,11
2473,63,78
2474,63,78
2475,77,72
2476,34,11
2477,34,11
2478,0,67
2479,72,77
2480,16,32
2481,0,67
2482,34,11
2483,34,11
2484,50,60
2485,77,72
2486,50,60
2487,0,67
2488,50,90
2489,72,77
2490,71,59
2491,40,41
2492,4,91
2493,50,60
2494,77,72
2495,77,72
2496,60,46
2497,34,11
2498,72,77
2499,16,32
2500,34,11
2501,50,60
2502,5,58
2503,60,46
2504,71,59
2505,34,11
2506,50,60
2507,50,90
2508,0,67
2509,34,11
2510,77,72
2511,34,11
2512,77,72
2513,33,21
2514,47,91
2515,72,77
2516,16,87
2517,16,87
2518,7,11
2519,71,59
2520,34,11
2521,7,11
2522,50,90
2523,14,97
2524,34,11
2525,77,72
2526,40,41
2527,50,90
2528,60,46
2529,7,11
2530,40,41
2531,0,67
2532,47,91
2533,5,58
2534,60,46
2535,16,32
2536,50,60
2537,0,67
2538,62,78
2539,7,11
2540,71,59
2541,50,60
2542,34,11
2543,34,11
2544,16,32
2545,14,97
2546,33,21
2547,50,60
2548,0,67
2549,60,46
2550,47,91
2551,72,77
2552,7,11
2553,33,21
2554,72,77
2555,7,11
2556,50,90
2557,34,11
2558,50,60
2559,50,60
2560,34,11
2561,34,11
2562,71,59
2563,50,60
2564,77,72
2565,50,60
2566,50,60
2567,50,60
2568,60,46
2569,60,46
2570,60,46
2571,50,60
2572,34,11
2573,50,60
2574,0,67
2575,50,90
2576,34,11
2577,71,59
2578,16,32
2579,50,90
2580,50,60
2581,0,67
2582,50,90
2583,7,11
2584,77,72
2585,34,11
2586,7,11
2587,7,11
2588,14,97
2589,77,72
2590,0,67
2591,0,67
2592,7,11
2593,63,78
2594,7,11
2595,0,67
2596,63,78
2597,63,78
2598,50,90
2599,50,90
2600,0,67
2601,40,41
2602,77,72
2603,7,11
2604,77,72
2605,7,11
2606,7,11
2607,0,67
2608,14,97
2609,0,67
2610,77,72
2611,16,32
2612,7,11
2613,16,32
2614,50,90
2615,0,67
2616,34,11
2617,56,17
2618,77,72
2619,71,59
2620,60,46
2621,50,60
2622,50,90
2623,0,67
2624,60,46
2625,5,58
2626,5,58
2627,16,87
2628,40,41
2629,16,87
2630,0,67
2631,16,87
2632,34,11
2633,7,11
2634,7,11
2635,50,60
2636,7,11
2637,33,21
2638,16,32
2639,7,11
2640,77,72
2641,7,11
2642,7,11
2643,14,97
2644,34,11
2645,0,67
2646,72,77
2647,0,67
2648,34,11
2649,16,32
2650,50,60
2651,0,67
2652,7,11
2653,34,11
2654,50,90
2655,71,59
2656,63,78
2657,7,11
2658,71,59
2659,7,11
2660,71,59
2661,77,72
2662,50,60
2663,34,11
2664,14,97
2665,0,67
2666,34,11
2667,34,11
2668,72,77
2669,50,60
2670,72,77
2671,0,67
2672,60,46
2673,50,90
2674,34,11
2675,77,72
2676,34,11
2677,40,41
2678,72,77
2679,50,60
2680,33,21
2681,0,67
2682,0,67
2683,0,67
2684,50,60
2685,16,32
2686,72,77
2687,77,72
2688,5,58
2689,71,59
2690,77,72
2691,40,41
2692,0,67
2693,63,78
2694,0,67
2695,34,11
2696,0,67
2697,60,46
2698,16,32
2699,50,90
2700,14,97
2701,50,60
2702,50,60
2703,77,72
2704,63,78
2705,72,77
2706,72,77
2707,7,11
2708,7,11
2709,50,60
2710,16,87
2711,0,67
2712,7,11
2713,7,11
2714,0,67
2715,5,58
2716,60,46
2717,16,32
2718,50,90
2719,71,59
2720,7,11
2721,77,72
2722,50,60
2723,34,11
2724,50,60
2725,50,90
2726,50,60
2727,16,32
2728,50,60
2729,0,67
2730,60,46
2731,71,59
2732,40,41
2733,33,21
2734,50,60
2735,33,21
2736,7,11
2737,7,11
2738,77,72
2739,14,97
2740,50,60
2741,50,60
2742,7,11
2743,60,46
2744,77,72
2745,62,78
2746,60,46
2747,60,46
2748,14,97
2749,77,72
2750,50,60
2751,33,21
2752,0,67
2753,7,11
2754,71,59
2755,63,78
2756,0,67
2757,60,46
2758,50,60
2759,5,58
2760,77,72
2761,72,77
2762,16,87
2763,5,58
2764,77,72
2765,7,11
2766,60,46
2767,0,67
2768,50,60
2769,34,11
2770,40,41
2771,0,67
2772,14,97
2773,34,11
2774,50,90
2775,34,11
2776,16,87
2777,72,77
2778,72,77
2779,0,67
2780,34,11
2781,63,78
2782,0,67
2783,50,90
2784,40,41
2785,0,67
2786,71,59
2787,71,59
2788,0,67
2789,77,72
2790,0,67
2791,7,11
2792,5,58
2793,77,72
2794,0,67
2795,60,46
2796,34,11
2797,50,60
2798,60,46
2799,50,90
2800,63,78
2801,7,11
2802,5,46
2803,34,11
2804,62,78
2805,50,90
2806,50,60
2807,7,11
2808,16,32
2809,7,11
2810,7,11
2811,0,67
2812,77,72
2813,7,11
2814,7,11
2815,60,46
2816,0,67
2817,60,46
2818,60,46
2819,34,11
2820,71,59
2821,60,46
2822,71,59
2823,34,11
2824,34,11
2825,63,78
2826,34,11
2827,50,60
2828,0,67
2829,0,67
2830,16,87
2831,71,59
2832,33,21
2833,50,60
2834,14,97
2835,94,63
2836,16,32
2837,34,11
2838,71,59
2839,50,60
2840,72,77
2841,50,90
2842,7,11
2843,16,87
2844,71,59
2845,63,78
2846,0,67
2847,0,67
2848,50,90
2849,50,90
2850,47,91
2851,50,60
2852,34,11
2853,7,11
2854,33,21
2855,50,60
2856,14,97
2857,72,77
2858,7,11
2859,77,72
2860,33,21
2861,34,11
2862,72,77
2863,0,67
2864,47,91
2865,14,97
2866,0,67
2867,34,11
2868,71,59
2869,34,11
2870,50,60
2871,0,67
2872,50,60
2873,50,60
2874,50,60
2875,0,67
2876,50,60
2877,7,11
2878,34,11
2879,71,59
2880,34,11
2881,34,11
2882,77,72
2883,16,87
2884,50,90
2885,34,11
2886,16,32
2887,50,60
2888,0,67
2889,60,46
2890,16,32
2891,16,32
2892,0,67
2893,0,67
2894,34,11
2895,16,32
2896,50,60
2897,50,60
2898,50,60
2899,7,11
2900,7,11
2901,34,11
2902,34,11
2903,34,11
2904,16,87
2905,34,11
2906,4,91
2907,63,78
2908,63,78
2909,0,67
2910,50,60
2911,50,90
2912,0,67
2913,0,67
2914,4,91
2915,63,78
2916,71,59
2917,34,11
2918,7,11
2919,71,59
2920,7,11
2921,71,59
2922,34,11
2923,63,78
2924,34,11
2925,14,97
2926,0,67
2927,34,11
2928,16,32
2929,71,59
2930,16,32
2931,5,58
2932,7,11
2933,16,32
2934,34,11
2935,34,11
2936,71,59
2937,0,67
2938,62,78
2939,50,60
2940,34,11
2941,34,11
2942,67,15
2943,16,87
2944,7,11
2945,34,11
2946,77,72
2947,50,90
2948,0,67
2949,72,77
2950,4,91
2951,34,11
2952,56,17
2953,0,67
2954,34,11
2955,34,11
2956,0,67
2957,34,11
2958,50,60
2959,72,77
2960,34,11
2961,50,60
2962,71,59
2963,16,32
2964,34,11
2965,50,60
2966,33,21
2967,50,60
2968,16,32
2969,7,11
2970,72,77
2971,71,59
2972,0,67
2973,50,90
2974,34,11
2975,34,11
2976,7,11
2977,0,67
2978,40,41
2979,47,91
2980,94,63
2981,16,87
2982,7,11
2983,60,46
2984,0,67
2985,77,72
2986,16,32
2987,50,60
2988,33,21
2989,40,41
2990,72,77
2991,71,59
2992,63,78
2993,63,78
2994,0,67
2995,34,11
2996,0,67
2997,7,11
2998,16,32
2999,40,41
3000,16,87
3001,72,77
3002,7,11
3003,14,97
3004,0,67
3005,34,11
3006,63,78
3007,34,11
3008,77,72
3009,47,91
3010,60,46
3011,60,46
3012,7,11
3013,7,11
3014,14,97
3015,16,87
3016,47,91
3017,50,90
3018,34,11
3019,7,11
3020,0,67
3021,16,32
3022,72,77
3023,77,72
3024,63,78
3025,34,11
3026,71,59
3027,7,11
3028,34,11
3029,14,97
3030,71,59
3031,72,77
3032,50,60
3033,7,11
3034,50,60
3035,7,11
3036,33,21
3037,34,11
3038,72,77
3039,16,32
3040,0,67
3041,7,11
3042,5,58
3043,72,77
3044,16,87
3045,50,60
3046,16,32
3047,71,59
3048,16,32
3049,50,60
3050,0,67
3051,0,67
3052,34,11
3053,72,77
3054,40,41
3055,16,32
3056,71,59
3057,77,72
3058,7,11
3059,50,90
3060,60,46
3061,60,46
3062,7,11
3063,16,87
3064,63,78
3065,50,60
3066,77,72
3067,14,97
3068,16,32
3069,0,67
3070,7,11
3071,50,60
3072,34,11
3073,7,11
3074,62,78
3075,34,11
3076,50,90
3077,34,11
3078,0,67
3079,50,60
3080,60,46
3081,33,21
3082,99,67
3083,50,60
3084,72,77
3085,34,11
3086,14,97
3087,77,72
3088,0,67
3089,34,11
3090,71,59
3091,5,58
3092,34,11
3093,72,77
3094,77,72
3095,50,90
3096,34,11
3097,7,11
3098,50,90
3099,34,11
3100,5,58
3101,14,97
3102,0,67
3103,50,90
3104,34,11
3105,7,11
3106,16,32
3107,71,59
3108,16,32
3109,34,11
3110,50,60
3111,34,11
3112,14,97
3113,7,11
3114,34,11
3115,7,11
3116,34,11
3117,34,11
3118,50,90
3119,34,11
3120,71,59
3121,77,72
3122,34,11
3123,4,91
3124,16,32
3125,7,11
3126,71,59
3127,63,78
3128,71,59
3129,0,67
3130,71,59
3131,7,11
3132,71,59
3133,34,11
3134,0,67
3135,34,11
3136,0,67
3137,50,60
3138,0,67
3139,7,11
3140,71,59
3141,7,11
3142,0,67
3143,50,60
3144,77,72
3145,71,59
3146,0,67
3147,72,77
3148,16,32
3149,34,11
3150,16,32
3151,14,97
3152,7,11
3153,63,78
3154,7,11
3155,34,11
3156,71,59
3157,63,78
3158,34,11
3159,34,11
3160,71,59
3161,77,72
3162,0,67
3163,50,90
3164,77,72
3165,50,90
3166,7,11
3167,50,60
3168,16,87
3169,16,32
3170,77,72
3171,34,11
3172,50,60
3173,5,58
3174,50,60
3175,72,77
3176,7,11
3177,7,11
3178,81,25
3179,0,67
3180,34,11
3181,0,67
3182,63,78
3183,47,91
3184,16,32
3185,16,87
3186,0,67
3187,34,11
3188,14,97
3189,71,59
3190,60,46
3191,50,90
3192,0,67
3193,50,90
3194,7,11
3195,14,97
3196,50,60
3197,63,78
3198,63,78
3199,14,97
3200,0,67
3201,50,60
3202,0,67
3203,50,60
3204,34,11
3205,40,41
3206,34,11
3207,7,11
3208,50,60
3209,50,90
3210,16,87
3211,50,90
3212,50,90
3213,63,78
3214,14,97
3215,50,60
3216,7,11
3217,7,11
3218,50,60
3219,77,72
3220,0,67
3221,72,77
3222,71,59
3223,72,77
3224,7,11
3225,50,60
3226,50,60
3227,4,91
3228,50,60
3229,50,60
3230,34,11
3231,40,41
3232,77,72
3233,77,72
3234,34,11
3235,63,78
3236,7,11
3237,71,59
3238,33,21
3239,0,67
3240,16,32
3241,7,11
3242,77,72
3243,50,60
3244,94,63
3245,71,59
3246,72,77
3247,34,11
3248,34,11
3249,0,67
3250,50,60
3251,7,11
3252,72,77
3253,16,32
3254,71,59
3255,72,77
3256,71,59
3257,7,11
3258,0,67
3259,0,67
3260,63,78
3261,40,41
3262,7,11
3263,7,11
3264,7,11
3265,0,67
3266,0,67
3267,7,11
3268,0,67
3269,77,72
3270,0,67
3271,0,67
3272,77,72
3273,34,11
3274,50,60
3275,63,78
3276,0,67
3277,16,87
3278,7,11
3279,72,77
3280,50,60
3281,7,11
3282,34,11
3283,7,11
3284,33,21
3285,50,60
3286,71,59
3287,16,87
3288,60,46
3289,0,67
3290,7,11
3291,50,90
3292,0,67
3293,7,11
3294,50,60
3295,71,59
3296,50,90
3297,77,72
3298,71,59
3299,72,77
3300,7,11
3301,50,60
3302,34,11
3303,50,90
3304,0,67
3305,50,90
3306,50,90
3307,0,67
3308,0,67
3309,40,41
3310,50,90
3311,0,67
3312,71,59
3313,7,11
3314,0,67
3315,63,78
3316,47,91
3317,63,78
3318,7,11
3319,7,11
3320,16,32
3321,77,72
3322,72,77
3323,72,77
3324,50,90
3325,63,78
3326,0,67
3327,63,78
3328,63,78
3329,50,60
3330,0,67
3331,40,41
3332,50,60
3333,0,67
3334,0,67
3335,50,60
3336,40,41
3337,5,58
3338,72,77
3339,50,60
3340,50,60
3341,63,78
3342,4,91
3343,7,11
3344,16,32
3345,71,59
3346,0,67
3347,71,59
3348,7,11
3349,77,72
3350,63,78
3351,7,11
3352,7,11
3353,7,11
3354,34,11
3355,71,59
3356,7,11
3357,33,21
3358,34,11
3359,34,11
3360,7,11
3361,63,78
3362,71,59
3363,50,90
3364,16,32
3365,63,78
3366,34,11
3367,0,67
3368,5,58
3369,16,32
3370,7,11
3371,50,60
3372,63,78
3373,72,77
3374,40,41
3375,7,11
3376,77,72
3377,34,11
3378,7,11
3379,60,46
3380,0,67
3381,77,72
3382,4,91
3383,0,67
3384,63,78
3385,50,60
3386,50,60
3387,7,11
3388,50,60
3389,7,11
3390,50,90
3391,34,11
3392,0,67
3393,0,67
3394,7,11
3395,77,72
3396,47,91
3397,0,67
3398,16,32
3399,34,11
3400,34,11
3401,99,67
3402,0,67
3403,16,32
3404,7,11
3405,71,59
3406,16,87
3407,63,78
3408,0,67
3409,0,67
3410,47,91
3411,7,11
3412,50,90
3413,5,58
3414,0,67
3415,34,11
3416,0,67
3417,7,11
3418,77,72
3419,33,21
3420,47,91
3421,7,11
3422,7,11
3423,34,11
3424,16,32
3425,7,11
3426,16,87
3427,63,78
3428,60,46
3429,60,46
3430,34,11
3431,47,91
3432,34,11
3433,71,59
3434,50,90
3435,7,11
3436,34,11
3437,0,67
3438,34,11
3439,50,60
3440,7,11
3441,5,58
3442,71,59
3443,5,58
3444,33,21
3445,16,87
3446,0,67
3447,0,67
3448,50,60
3449,0,67
3450,0,67
3451,47,91
3452,63,78
3453,34,11
3454,7,11
3455,0,67
3456,77,72
3457,14,97
3458,47,91
3459,7,11
3460,50,60
3461,72,77
3462,77,72
3463,72,77
3464,7,11
3465,7,11
3466,16,32
3467,34,11
3468,14,97
3469,71,59
3470,77,72
3471,72,77
3472,7,11
3473,34,11
3474,7,11
3475,77,72
3476,7,11
3477,71,59
3478,7,11
3479,0,67
3480,34,11
3481,50,60
3482,77,72
3483,0,67
3484,34,11
3485,34,11
3486,50,60
3487,14,97
3488,50,60
3489,50,90
3490,77,72
3491,72,77
3492,14,97
3493,16,32
3494,60,46
3495,50,90
3496,7,11
3497,63,78
3498,7,11
3499,7,11
3500,16,32
3501,77,72
3502,40,41
3503,0,67
3504,7,11
3505,34,11
3506,77,72
3507,14,97
3508,67,15
3509,14,97
3510,14,97
3511,14,97
3512,14,97
3513,14,97
3514,33,21
3515,4,91
3516,14,97
3517,33,21
3518,33,21
3519,14,97
3520,14,97
3521,14,97
3522,14,97
3523,14,97
3524,14,97
3525,14,97
3526,14,97
3527,14,97
3528,14,97
3529,14,97
3530,14,97
3531,14,97
3532,14,97
3533,14,97
3534,14,97
3535,14,97
3536,14,97
3537,14,97
3538,14,97
3539,33,21
3540,14,97
3541,14,97
3542,14,97
3543,14,97
3544,14,97
3545,14,97
3546,50,60
3547,77,72
3548,14,97
3549,14,97
3550,14,97
3551,0,67
3552,33,21
3553,14,97
3554,14,97
3555,14,97
3556,14,97
3557,14,97
3558,14,97
3559,14,97
3560,14,97
3561,14,97
3562,14,97
3563,14,97
3564,14,97
3565,14,97
3566,14,97
3567,14,97
3568,14,97
3569,14,97
3570,0,67
3571,34,11
3572,14,97
3573,14,97
3574,50,60
3575,14,97
3576,14,97
3577,14,97
3578,14,97
3579,14,97
3580,14,97
3581,14,97
3582,14,97
3583,14,97
3584,14,97
3585,7,11
3586,14,97
3587,14,97
3588,14,97
3589,33,21
3590,14,97
3591,14,97
3592,14,97
3593,14,97
3594,14,97
3595,77,72
3596,14,97
3597,14,97
3598,14,97
3599,14,97
3600,14,97
3601,34,11
3602,14,97
3603,14,97
3604,14,97
3605,50,60
3606,14,97
3607,14,97
3608,14,97
3609,14,97
3610,14,97
3611,14,97
3612,14,97
3613,14,97
3614,14,97
3615,14,97
3616,14,97
3617,14,97
3618,14,97
3619,14,97
3620,14,97
3621,14,97
3622,14,97
3623,14,97
3624,14,97
3625,14,97
3626,14,97
3627,14,97
3628,14,97
3629,14,97
3630,14,97
3631,14,97
3632,14,97
3633,14,97
3634,5,58
3635,14,97
3636,14,97
3637,14,97
3638,14,97
3639,14,97
3640,14,97
3641,14,97
3642,14,97
3643,14,97
3644,14,97
3645,14,97
3646,14,97
3647,14,97
3648,14,97
3649,14,97
3650,14,97
3651,33,21
3652,14,97
3653,14,97
3654,14,97
3655,14,97
3656,60,46
3657,14,97
3658,14,97
3659,14,97
3660,14,97
3661,14,97
3662,14,97
3663,14,97
3664,14,97
3665,14,97
3666,14,97
3667,72,77
3668,14,97
3669,14,97
3670,14,97
3671,14,97
3672,14,97
3673,14,97
3674,14,97
3675,33,21
3676,14,97
3677,14,97
3678,14,97
3679,71,59
3680,14,97
3681,71,59
3682,14,97
3683,14,97
3684,14,97
3685,14,97
3686,14,97
3687,14,97
3688,14,97
3689,77,72
3690,50,60
3691,14,97
3692,14,97
3693,14,97
3694,14,97
3695,14,97
3696,14,97
3697,14,97
3698,14,97
3699,14,97
3700,14,97
3701,14,97
3702,14,97
3703,72,77
3704,14,97
3705,14,97
3706,14,97
3707,14,97
3708,14,97
3709,14,97
3710,60,46
3711,14,97
3712,14,97
3713,14,97
3714,50,60
3715,14,97
3716,72,77
3717,14,97
3718,14,97
3719,14,97
3720,14,97
3721,14,97
3722,14,97
3723,14,97
3724,72,77
3725,14,97
3726,14,97
3727,14,97
3728,14,97
3729,33,21
3730,14,97
3731,14,97
3732,14,97
3733,14,97
3734,5,46
3735,14,97
3736,14,97
3737,63,78
3738,33,21
3739,14,97
3740,14,97
3741,14,97
3742,14,97
3743,14,97
3744,14,97
3745,14,97
3746,14,97
3747,14,97
3748,14,97
3749,14,97
3750,14,97
3751,14,97
3752,14,97
3753,33,21
3754,14,97
3755,14,97
3756,14,97
3757,14,97
3758,14,97
3759,14,97
3760,14,97
3761,33,21
3762,14,97
3763,14,97
3764,14,97
3765,33,21
3766,14,97
3767,14,97
3768,14,97
3769,14,97
3770,14,97
3771,14,97
3772,14,97
3773,14,97
3774,34,11
3775,14,97
3776,14,97
3777,14,97
3778,14,97
3779,14,97
3780,14,97
3781,14,97
3782,14,97
3783,14,97
3784,14,97
3785,60,46
3786,14,97
3787,14,97
3788,14,97
3789,14,97
3790,0,67
3791,14,97
3792,14,97
3793,14,97
3794,72,77
3795,14,97
3796,14,97
3797,14,97
3798,5,46
3799,33,21
3800,60,46
3801,14,97
3802,14,97
3803,14,97
3804,14,97
3805,14,97
3806,14,97
3807,14,97
3808,14,97
3809,5,58
3810,14,97
3811,14,97
3812,14,97
3813,14,97
3814,14,97
3815,14,97
3816,14,97
3817,14,97
3818,14,97
3819,14,97
3820,14,97
3821,14,97
3822,50,60
3823,14,97
3824,14,97
3825,14,97
3826,14,97
3827,14,97
3828,14,97
3829,14,97
3830,14,97
3831,14,97
3832,14,97
3833,14,97
3834,14,97
3835,14,97
3836,14,97
3837,14,97
3838,14,97
3839,50,60
3840,14,97
3841,14,97
3842,33,21
3843,14,97
3844,14,97
3845,14,97
3846,14,97
3847,14,97
3848,14,97
3849,60,46
3850,14,97
3851,50,60
3852,14,97
3853,14,97
3854,14,97
3855,60,46
3856,72,77
3857,14,97
3858,14,97
3859,14,97
3860,5,58
3861,14,97
3862,14,97
3863,14,97
3864,14,97
3865,14,97
3866,14,97
3867,14,97
3868,14,97
3869,14,97
3870,14,97
3871,14,97
3872,14,97
3873,72,77
3874,14,97
3875,14,97
3876,14,97
3877,14,97
3878,14,97
3879,14,97
3880,14,97
3881,14,97
3882,14,97
3883,14,97
3884,14,97
3885,14,97
3886,34,11
3887,14,97
3888,14,97
3889,14,97
3890,14,97
3891,14,97
3892,14,97
3893,14,97
3894,14,97
3895,14,97
3896,14,97
3897,33,21
3898,14,97
3899,14,97
3900,14,97
3901,14,97
3902,14,97
3903,14,97
3904,14,97
3905,14,97
3906,14,97
3907,14,97
3908,14,97
3909,14,97
3910,14,97
3911,14,97
3912,14,97
3913,14,97
3914,77,72
3915,14,97
3916,14,97
3917,14,97
3918,14,97
3919,14,97
3920,14,97
3921,14,97
3922,14,97
3923,14,97
3924,72,77
3925,50,60
3926,14,97
3927,14,97
3928,14,97
3929,14,97
3930,14,97
3931,14,97
3932,33,21
3933,14,97
3934,14,97
3935,60,46
3936,60,46
3937,14,97
3938,14,97
3939,14,97
3940,14,97
3941,14,97
3942,33,21
3943,14,97
3944,14,97
3945,14,97
3946,14,97
3947,14,97
3948,14,97
3949,77,72
3950,14,97
3951,14,97
3952,14,97
3953,14,97
3954,14,97
3955,14,97
3956,14,97
3957,14,97
3958,14,97
3959,14,97
3960,14,97
3961,72,77
3962,14,97
3963,14,97
3964,14,97
3965,14,97
3966,33,21
3967,14,97
3968,50,60
3969,14,97
3970,14,97
3971,50,60
3972,14,97
3973,14,97
3974,14,97
3975,50,60
3976,14,97
3977,14,97
3978,14,97
3979,33,21
3980,14,97
3981,14,97
3982,14,97
3983,14,97
3984,50,60
3985,34,11
3986,71,59
3987,14,97
3988,14,97
3989,14,97
3990,60,46
3991,14,97
3992,14,97
3993,14,97
3994,14,97
3995,33,21
3996,62,78
3997,14,97
3998,14,97
3999,14,97
4000,14,97
4001,14,97
4002,14,97
4003,14,97
4004,72,77
4005,33,21
4006,14,97
4007,14,97
4008,16,32
4009,14,97
4010,14,97
4011,14,97
4012,14,97
4013,14,97
4014,77,72
4015,33,21
4016,14,97
4017,14,97
4018,14,97
4019,14,97
4020,14,97
4021,33,21
4022,14,97
4023,33,21
4024,14,97
4025,14,97
4026,14,97
4027,14,97
4028,14,97
4029,14,97
4030,14,97
4031,14,97
4032,14,97
4033,14,97
4034,33,21
4035,14,97
4036,60,46
4037,33,21
4038,14,97
4039,14,97
4040,14,97
4041,14,97
4042,14,97
4043,16,32
4044,14,97
4045,14,97
4046,72,77
4047,34,11
4048,33,21
4049,33,21
4050,14,97
4051,34,11
4052,14,97
4053,14,97
4054,14,97
4055,33,21
4056,50,90
4057,14,97
4058,14,97
4059,14,97
4060,77,72
4061,14,97
4062,33,21
4063,72,77
4064,14,97
4065,14,97
4066,14,97
4067,14,97
4068,14,97
4069,14,97
4070,34,11
4071,14,97
4072,14,97
4073,14,97
4074,14,97
4075,77,72
4076,72,77
4077,14,97
4078,14,97
4079,14,97
4080,14,97
4081,14,97
4082,14,97
4083,14,97
4084,14,97
4085,14,97
4086,14,97
4087,14,97
4088,14,97
4089,14,97
4090,14,97
4091,14,97
4092,14,97
4093,14,97
4094,14,97
4095,14,97
4096,5,58
4097,14,97
4098,33,21
4099,14,97
4100,14,97
4101,14,97
4102,14,97
4103,60,46
4104,14,97
4105,50,60
4106,14,97
4107,14,97
4108,14,97
4109,72,77
4110,14,97
4111,14,97
4112,14,97
4113,14,97
4114,14,97
4115,14,97
4116,14,97
4117,33,21
4118,14,97
4119,33,21
4120,14,97
4121,14,97
4122,14,97
4123,34,11
4124,14,97
4125,33,21
4126,14,97
4127,14,97
4128,14,97
4129,50,90
4130,33,21
4131,14,97
4132,14,97
4133,14,97
4134,14,97
4135,33,21
4136,33,21
4137,5,58
4138,14,97
4139,14,97
